rating_score,critic_likes,critic_comments,movie_release_year,movie_popularity,total_number_of_lists,total_list_comments,total_list_followers,total_list_movie_number,avg_list_comments,avg_list_followers,avg_list_movie_number
4.0,0,0,2002.0,695.0,4,0,24,4728,0.0,6.0,1182.0
5.0,0,0,2002.0,695.0,1,0,0,1,0.0,0.0,1.0
4.0,1,0,2002.0,695.0,1,0,0,12,0.0,0.0,12.0
4.0,0,0,2002.0,695.0,1,0,0,19,0.0,0.0,19.0
5.0,6,2,2002.0,695.0,3,0,2,53,0.0,0.6666666666666666,17.666666666666668
3.0,0,0,2002.0,695.0,4,3,13,177,0.75,3.25,44.25
5.0,0,0,2002.0,695.0,1,0,1,19,0.0,1.0,19.0
5.0,0,0,2002.0,695.0,36,0,1,342,0.0,0.027777777777777776,9.5
3.0,0,0,2002.0,695.0,1,0,0,6,0.0,0.0,6.0
4.0,0,0,2002.0,695.0,1,0,0,9,0.0,0.0,9.0
3.0,0,0,2002.0,695.0,8,21,293,3365,2.625,36.625,420.625
5.0,0,0,2002.0,695.0,1,0,6,365,0.0,6.0,365.0
3.0,0,0,2002.0,695.0,6,0,1,164,0.0,0.16666666666666666,27.333333333333332
1.0,0,0,2002.0,695.0,1,0,0,2,0.0,0.0,2.0
4.0,0,0,2002.0,695.0,1,0,0,4,0.0,0.0,4.0
4.0,0,0,2002.0,695.0,1,0,3,39,0.0,3.0,39.0
5.0,0,0,2002.0,695.0,5,0,15,647,0.0,3.0,129.4
3.0,0,0,2002.0,695.0,17,5,62,310,0.29411764705882354,3.6470588235294117,18.235294117647058
3.0,0,0,2002.0,695.0,16,4,204,5052,0.25,12.75,315.75
4.0,0,0,2002.0,695.0,1,1,2,16,1.0,2.0,16.0
5.0,14,0,2002.0,695.0,15,114,467,1023,7.6,31.133333333333333,68.2
3.0,0,0,2002.0,695.0,5,0,3,58,0.0,0.6,11.6
4.0,0,0,2002.0,695.0,2,0,1,7,0.0,0.5,3.5
4.0,0,0,2002.0,695.0,8,0,17,268,0.0,2.125,33.5
5.0,0,0,2002.0,695.0,1,0,0,100,0.0,0.0,100.0
4.0,0,0,2002.0,695.0,1,0,25,63,0.0,25.0,63.0
4.0,0,0,2002.0,695.0,3,1,1,69,0.3333333333333333,0.3333333333333333,23.0
4.0,0,0,2002.0,695.0,1,0,15,27,0.0,15.0,27.0
5.0,0,0,2002.0,695.0,1,0,0,15,0.0,0.0,15.0
4.0,0,0,2002.0,695.0,1,4,3,79,4.0,3.0,79.0
4.0,0,0,2002.0,695.0,1,0,0,16,0.0,0.0,16.0
5.0,0,0,2002.0,695.0,16,1,5,619,0.0625,0.3125,38.6875
4.0,0,0,2002.0,695.0,7,0,2,201,0.0,0.2857142857142857,28.714285714285715
4.0,0,0,2002.0,695.0,1,0,3,38,0.0,3.0,38.0
4.0,0,0,2002.0,695.0,12,0,2,302,0.0,0.16666666666666666,25.166666666666668
3.0,0,0,2002.0,695.0,10,1,4,140,0.1,0.4,14.0
5.0,0,0,2002.0,695.0,1,0,0,2,0.0,0.0,2.0
4.0,0,0,2002.0,695.0,1,2,15,187,2.0,15.0,187.0
5.0,1,0,2002.0,695.0,12,2,36,714,0.16666666666666666,3.0,59.5
5.0,0,0,2002.0,695.0,1,0,0,24,0.0,0.0,24.0
5.0,0,0,2002.0,695.0,3,0,4,458,0.0,1.3333333333333333,152.66666666666666
5.0,0,0,2002.0,695.0,4,0,13,115,0.0,3.25,28.75
3.0,0,0,2002.0,695.0,3,0,0,57,0.0,0.0,19.0
5.0,0,0,2002.0,695.0,4,0,1,80,0.0,0.25,20.0
3.0,0,0,2002.0,695.0,9,7,63,504,0.7777777777777778,7.0,56.0
3.0,0,0,2002.0,695.0,1,0,0,11,0.0,0.0,11.0
4.0,1,0,2002.0,695.0,5,0,11,246,0.0,2.2,49.2
3.0,0,0,2002.0,695.0,7,0,0,475,0.0,0.0,67.85714285714286
5.0,0,0,2002.0,695.0,35,0,7,134,0.0,0.2,3.8285714285714287
5.0,0,0,2002.0,695.0,2,1,1,40,0.5,0.5,20.0
3.0,0,0,2002.0,695.0,1,0,2,16,0.0,2.0,16.0
5.0,0,0,2002.0,695.0,2,0,4,556,0.0,2.0,278.0
3.0,0,0,2002.0,695.0,1,0,5,81,0.0,5.0,81.0
5.0,0,0,2002.0,695.0,2,2,1,580,1.0,0.5,290.0
2.0,0,0,2002.0,695.0,21,6,19,391,0.2857142857142857,0.9047619047619048,18.61904761904762
3.0,0,0,2002.0,695.0,9,43,433,1118,4.777777777777778,48.111111111111114,124.22222222222223
4.0,0,0,2002.0,695.0,6,0,4,161,0.0,0.6666666666666666,26.833333333333332
3.0,0,0,2002.0,695.0,4,0,0,65,0.0,0.0,16.25
5.0,0,0,2002.0,695.0,1,0,0,20,0.0,0.0,20.0
4.0,0,0,2002.0,695.0,2,0,6,1044,0.0,3.0,522.0
5.0,0,0,2002.0,695.0,8,1,4,170,0.125,0.5,21.25
4.0,0,0,2002.0,695.0,2,1,94,356,0.5,47.0,178.0
4.0,0,0,2002.0,695.0,9,54,958,1223,6.0,106.44444444444444,135.88888888888889
4.0,0,0,2002.0,695.0,3,1,0,107,0.3333333333333333,0.0,35.666666666666664
4.0,0,0,2002.0,695.0,1,0,0,1,0.0,0.0,1.0
4.0,0,0,2002.0,695.0,4,31,74,1209,7.75,18.5,302.25
4.0,0,0,2002.0,695.0,1,0,1,4,0.0,1.0,4.0
5.0,0,0,2002.0,695.0,1,1,4,21,1.0,4.0,21.0
5.0,0,0,2002.0,695.0,1,0,1,2,0.0,1.0,2.0
4.0,0,0,2002.0,695.0,10,1,49,2207,0.1,4.9,220.7
4.0,0,0,2002.0,695.0,2,0,0,137,0.0,0.0,68.5
3.0,0,0,2002.0,695.0,23,6,100,754,0.2608695652173913,4.3478260869565215,32.78260869565217
4.0,0,0,2002.0,695.0,14,0,6,1184,0.0,0.42857142857142855,84.57142857142857
4.0,0,0,2002.0,695.0,21,1,6,128,0.047619047619047616,0.2857142857142857,6.095238095238095
4.0,0,0,2002.0,695.0,1,0,0,2,0.0,0.0,2.0
4.0,0,0,2002.0,695.0,2,0,0,26,0.0,0.0,13.0
3.0,0,0,2002.0,695.0,7,0,2,695,0.0,0.2857142857142857,99.28571428571429
3.0,0,0,2002.0,695.0,4,0,0,49,0.0,0.0,12.25
4.0,0,0,2002.0,695.0,1,0,0,2,0.0,0.0,2.0
3.0,0,0,2002.0,695.0,11,4,650,1520,0.36363636363636365,59.09090909090909,138.1818181818182
4.0,0,0,2002.0,695.0,12,17,1277,2629,1.4166666666666667,106.41666666666667,219.08333333333334
4.0,0,0,2002.0,695.0,3,20,128,169,6.666666666666667,42.666666666666664,56.333333333333336
5.0,3,0,2002.0,695.0,7,2,36,476,0.2857142857142857,5.142857142857143,68.0
4.0,0,0,2002.0,695.0,2,0,2,34,0.0,1.0,17.0
3.0,0,0,2002.0,695.0,8,0,1,185,0.0,0.125,23.125
4.0,0,0,2002.0,695.0,4,1,6,314,0.25,1.5,78.5
2.0,0,0,2002.0,695.0,64,6,385,5315,0.09375,6.015625,83.046875
5.0,0,0,2002.0,695.0,1,0,2,18,0.0,2.0,18.0
5.0,0,0,2002.0,695.0,6,8,28,166,1.3333333333333333,4.666666666666667,27.666666666666668
4.0,0,0,2002.0,695.0,7,0,0,72,0.0,0.0,10.285714285714286
4.0,0,0,2002.0,695.0,1,0,0,60,0.0,0.0,60.0
4.0,0,0,2002.0,695.0,1,0,3,42,0.0,3.0,42.0
4.0,0,0,2002.0,695.0,13,9,130,1424,0.6923076923076923,10.0,109.53846153846153
4.0,0,0,2002.0,695.0,4,0,4,33,0.0,1.0,8.25
4.0,0,0,2002.0,695.0,32,5,30,2271,0.15625,0.9375,70.96875
5.0,0,0,2002.0,695.0,1,0,0,12,0.0,0.0,12.0
4.0,0,0,2002.0,695.0,1,5,12,48,5.0,12.0,48.0
4.0,0,0,2002.0,695.0,6,5,47,606,0.8333333333333334,7.833333333333333,101.0
5.0,0,0,2002.0,695.0,2,1,6,61,0.5,3.0,30.5
2.0,0,0,2002.0,695.0,4,0,8,99,0.0,2.0,24.75
4.0,0,0,2002.0,695.0,9,2,16,824,0.2222222222222222,1.7777777777777777,91.55555555555556
4.0,0,0,2002.0,695.0,1,0,0,227,0.0,0.0,227.0
4.0,0,0,2002.0,695.0,19,9,348,1573,0.47368421052631576,18.31578947368421,82.78947368421052
4.0,0,0,2002.0,695.0,20,13,35,500,0.65,1.75,25.0
5.0,0,0,2002.0,695.0,1,0,2,150,0.0,2.0,150.0
3.0,0,0,2002.0,695.0,1,0,0,70,0.0,0.0,70.0
4.0,0,0,2002.0,695.0,2,0,1,70,0.0,0.5,35.0
2.0,4,1,2002.0,695.0,1,1,0,10,1.0,0.0,10.0
5.0,0,0,2002.0,695.0,1,0,0,2,0.0,0.0,2.0
4.0,0,0,2002.0,695.0,5,2,7,259,0.4,1.4,51.8
4.0,0,0,2002.0,695.0,14,1,9,553,0.07142857142857142,0.6428571428571429,39.5
4.0,0,0,2002.0,695.0,13,62,4850,1861,4.769230769230769,373.0769230769231,143.15384615384616
4.0,0,0,2002.0,695.0,2,0,8,122,0.0,4.0,61.0
4.0,0,0,2002.0,695.0,4,14,108,87,3.5,27.0,21.75
5.0,0,0,2002.0,695.0,7,0,2,71,0.0,0.2857142857142857,10.142857142857142
3.0,0,0,2002.0,695.0,10,1,2,140,0.1,0.2,14.0
3.0,0,0,2002.0,695.0,2,5,33,317,2.5,16.5,158.5
5.0,0,0,2002.0,695.0,2,1,13,210,0.5,6.5,105.0
3.0,0,0,2002.0,695.0,4,5,56,152,1.25,14.0,38.0
2.0,2,4,2002.0,695.0,7,7,47,950,1.0,6.714285714285714,135.71428571428572
4.0,1,0,2002.0,695.0,12,10,59,379,0.8333333333333334,4.916666666666667,31.583333333333332
5.0,0,0,2002.0,695.0,1,0,0,52,0.0,0.0,52.0
4.0,0,0,2002.0,695.0,1,0,2,10,0.0,2.0,10.0
5.0,0,0,2002.0,695.0,31,5,127,4201,0.16129032258064516,4.096774193548387,135.51612903225808
5.0,0,0,2002.0,695.0,1,0,0,2,0.0,0.0,2.0
4.0,0,0,2002.0,695.0,1,0,0,6,0.0,0.0,6.0
5.0,0,0,2002.0,695.0,1,3,17,304,3.0,17.0,304.0
3.0,0,0,2002.0,695.0,7,0,0,189,0.0,0.0,27.0
4.0,0,0,2002.0,695.0,6,0,0,74,0.0,0.0,12.333333333333334
4.0,0,0,2002.0,695.0,1,0,0,161,0.0,0.0,161.0
4.0,0,0,2002.0,695.0,4,0,0,32,0.0,0.0,8.0
3.0,0,0,2002.0,695.0,1,0,2,30,0.0,2.0,30.0
4.0,0,0,2002.0,695.0,6,0,20,1404,0.0,3.3333333333333335,234.0
3.0,0,0,2002.0,695.0,1,0,0,173,0.0,0.0,173.0
3.0,0,0,2002.0,695.0,9,0,5,269,0.0,0.5555555555555556,29.88888888888889
3.0,0,0,2002.0,695.0,25,15,36,571,0.6,1.44,22.84
3.0,0,0,2002.0,695.0,9,0,7,501,0.0,0.7777777777777778,55.666666666666664
4.0,0,0,2002.0,695.0,1,3,39,184,3.0,39.0,184.0
3.0,0,0,2002.0,695.0,5,1,3,123,0.2,0.6,24.6
3.0,0,0,2002.0,695.0,1,0,44,49,0.0,44.0,49.0
5.0,0,0,2002.0,695.0,13,2,7,3461,0.15384615384615385,0.5384615384615384,266.2307692307692
4.0,0,0,2002.0,695.0,1,0,0,31,0.0,0.0,31.0
4.0,0,0,2002.0,695.0,1,0,0,12,0.0,0.0,12.0
3.0,0,0,2002.0,695.0,1,0,1,20,0.0,1.0,20.0
4.0,0,0,2002.0,695.0,7,0,0,193,0.0,0.0,27.571428571428573
4.0,0,0,2002.0,695.0,3,0,0,39,0.0,0.0,13.0
5.0,0,0,2002.0,695.0,5,0,5,179,0.0,1.0,35.8
2.0,0,0,2002.0,695.0,9,4,350,570,0.4444444444444444,38.888888888888886,63.333333333333336
2.0,0,0,2002.0,695.0,7,8,41,551,1.1428571428571428,5.857142857142857,78.71428571428571
3.0,0,0,2002.0,695.0,4,0,2,74,0.0,0.5,18.5
4.0,0,0,2002.0,695.0,2,0,0,5,0.0,0.0,2.5
4.0,0,0,2002.0,695.0,1,0,0,3,0.0,0.0,3.0
3.0,0,0,2002.0,695.0,3,1,3,36,0.3333333333333333,1.0,12.0
3.0,0,0,2002.0,695.0,3,0,2,239,0.0,0.6666666666666666,79.66666666666667
4.0,0,0,2002.0,695.0,7,0,0,351,0.0,0.0,50.142857142857146
5.0,0,0,2002.0,695.0,1,0,0,81,0.0,0.0,81.0
5.0,0,0,2002.0,695.0,3,0,1,307,0.0,0.3333333333333333,102.33333333333333
3.0,0,0,2002.0,695.0,5,6,110,254,1.2,22.0,50.8
4.0,0,0,2002.0,695.0,1,0,2,2,0.0,2.0,2.0
5.0,0,0,2002.0,695.0,1,1,10,45,1.0,10.0,45.0
3.0,0,0,2002.0,695.0,10,0,2,100,0.0,0.2,10.0
3.0,0,0,2002.0,695.0,10,5,34,953,0.5,3.4,95.3
4.0,0,0,2002.0,695.0,4,0,0,131,0.0,0.0,32.75
5.0,0,0,2002.0,695.0,4,0,1,73,0.0,0.25,18.25
3.0,0,0,2002.0,695.0,113,192,1833,8179,1.6991150442477876,16.221238938053098,72.38053097345133
4.0,0,0,2002.0,695.0,1,12,3,135,12.0,3.0,135.0
5.0,0,0,2002.0,695.0,14,0,9,520,0.0,0.6428571428571429,37.142857142857146
3.0,0,0,2002.0,695.0,3,10,184,120,3.3333333333333335,61.333333333333336,40.0
4.0,0,0,2002.0,695.0,8,0,13,1870,0.0,1.625,233.75
4.0,0,0,2002.0,695.0,3,4,24,260,1.3333333333333333,8.0,86.66666666666667
4.0,0,0,2002.0,695.0,1,0,0,4,0.0,0.0,4.0
4.0,0,0,2002.0,695.0,4,0,3,261,0.0,0.75,65.25
4.0,0,0,2002.0,695.0,2,4,8,30,2.0,4.0,15.0
4.0,0,0,2002.0,695.0,39,3,54,1683,0.07692307692307693,1.3846153846153846,43.15384615384615
5.0,0,0,2002.0,695.0,1,0,0,92,0.0,0.0,92.0
4.0,0,0,2002.0,695.0,1,0,0,22,0.0,0.0,22.0
5.0,1,0,2002.0,695.0,2,2,1,42,1.0,0.5,21.0
4.0,0,0,2002.0,695.0,6,0,21,194,0.0,3.5,32.333333333333336
4.0,0,0,2002.0,695.0,2,0,13,22,0.0,6.5,11.0
5.0,0,0,2002.0,695.0,10,28,1127,2117,2.8,112.7,211.7
3.0,0,0,2002.0,695.0,1,2,32,100,2.0,32.0,100.0
5.0,5,0,2002.0,695.0,4,2,36,306,0.5,9.0,76.5
4.0,0,0,2002.0,695.0,1,0,0,59,0.0,0.0,59.0
3.0,0,0,2002.0,695.0,2,15,63,373,7.5,31.5,186.5
4.0,0,0,2002.0,695.0,1,0,0,1,0.0,0.0,1.0
4.0,0,0,2002.0,695.0,6,0,2,174,0.0,0.3333333333333333,29.0
4.0,0,0,2002.0,695.0,1,0,1,5,0.0,1.0,5.0
5.0,0,0,2002.0,695.0,2,3,34,67,1.5,17.0,33.5
5.0,0,0,2002.0,695.0,4,0,2,22,0.0,0.5,5.5
3.0,0,0,2002.0,695.0,11,5,7,311,0.45454545454545453,0.6363636363636364,28.272727272727273
4.0,0,0,2002.0,695.0,1,0,0,5,0.0,0.0,5.0
4.0,0,0,2002.0,695.0,5,2,5,611,0.4,1.0,122.2
3.0,0,0,2002.0,695.0,18,19,60,332,1.0555555555555556,3.3333333333333335,18.444444444444443
4.0,0,0,2002.0,695.0,67,14,183,2459,0.208955223880597,2.7313432835820897,36.701492537313435
4.0,0,0,2002.0,695.0,22,11,127,1904,0.5,5.7727272727272725,86.54545454545455
2.0,0,0,2002.0,695.0,8,1,30,288,0.125,3.75,36.0
4.0,0,0,2002.0,695.0,2,6,78,119,3.0,39.0,59.5
4.0,0,0,2002.0,695.0,1,0,4,15,0.0,4.0,15.0
4.0,0,0,2002.0,695.0,1,0,25,51,0.0,25.0,51.0
4.0,0,0,2002.0,695.0,6,8,29,74,1.3333333333333333,4.833333333333333,12.333333333333334
3.0,0,0,2002.0,695.0,2,0,0,39,0.0,0.0,19.5
4.0,0,0,2002.0,695.0,1,0,0,22,0.0,0.0,22.0
2.0,0,0,2002.0,695.0,2,5,50,188,2.5,25.0,94.0
4.0,0,0,2002.0,695.0,2,1,20,52,0.5,10.0,26.0
5.0,0,0,2002.0,695.0,1,0,1,11,0.0,1.0,11.0
5.0,0,0,2002.0,695.0,2,0,0,6,0.0,0.0,3.0
5.0,0,0,2002.0,695.0,2,0,17,55,0.0,8.5,27.5
4.0,0,0,2002.0,695.0,7,0,0,82,0.0,0.0,11.714285714285714
4.0,0,0,2002.0,695.0,1,0,2,8,0.0,2.0,8.0
4.0,0,0,2002.0,695.0,3,5,1014,591,1.6666666666666667,338.0,197.0
5.0,0,0,2002.0,695.0,1,0,3,415,0.0,3.0,415.0
4.0,0,0,2002.0,695.0,7,0,2,781,0.0,0.2857142857142857,111.57142857142857
5.0,0,0,2002.0,695.0,19,7,23,958,0.3684210526315789,1.2105263157894737,50.421052631578945
4.0,0,0,2002.0,695.0,4,0,1,297,0.0,0.25,74.25
5.0,0,0,2002.0,695.0,2,0,7,129,0.0,3.5,64.5
5.0,0,0,2002.0,695.0,1,0,2,225,0.0,2.0,225.0
4.0,0,0,2002.0,695.0,23,1,11,835,0.043478260869565216,0.4782608695652174,36.30434782608695
4.0,0,0,2002.0,695.0,1,0,11,293,0.0,11.0,293.0
4.0,0,0,2002.0,695.0,1,2,11,40,2.0,11.0,40.0
5.0,0,0,2002.0,695.0,9,1,15,186,0.1111111111111111,1.6666666666666667,20.666666666666668
3.0,0,0,2002.0,695.0,4,0,7,125,0.0,1.75,31.25
4.0,0,0,2002.0,695.0,1,0,0,16,0.0,0.0,16.0
4.0,0,0,2002.0,695.0,2,4,3,31,2.0,1.5,15.5
5.0,1,0,2002.0,695.0,12,1,18,723,0.08333333333333333,1.5,60.25
5.0,0,0,2002.0,695.0,18,7,75,1109,0.3888888888888889,4.166666666666667,61.611111111111114
4.0,0,0,2002.0,695.0,23,0,14,745,0.0,0.6086956521739131,32.391304347826086
5.0,0,0,2002.0,695.0,7,8,3,111,1.1428571428571428,0.42857142857142855,15.857142857142858
5.0,0,0,2002.0,695.0,2,0,0,30,0.0,0.0,15.0
5.0,0,0,2002.0,695.0,1,1,7,12,1.0,7.0,12.0
3.0,0,0,2002.0,695.0,6,0,0,649,0.0,0.0,108.16666666666667
4.0,0,0,2002.0,695.0,1,0,0,3,0.0,0.0,3.0
4.0,0,0,2002.0,695.0,8,0,1,134,0.0,0.125,16.75
3.0,0,0,2002.0,695.0,153,22,64,1932,0.1437908496732026,0.41830065359477125,12.627450980392156
5.0,1,0,2002.0,695.0,70,1,181,1706,0.014285714285714285,2.585714285714286,24.37142857142857
3.0,0,0,2002.0,695.0,3,2,1,144,0.6666666666666666,0.3333333333333333,48.0
5.0,0,0,2002.0,695.0,13,30,1145,2890,2.3076923076923075,88.07692307692308,222.30769230769232
5.0,0,0,2002.0,695.0,12,12,955,4942,1.0,79.58333333333333,411.8333333333333
5.0,0,0,2002.0,695.0,3,0,1,17,0.0,0.3333333333333333,5.666666666666667
4.0,0,0,2002.0,695.0,1,1,47,120,1.0,47.0,120.0
4.0,0,0,2002.0,695.0,8,1,0,108,0.125,0.0,13.5
5.0,0,0,2002.0,695.0,5,1,5,70,0.2,1.0,14.0
4.0,0,0,2002.0,695.0,11,0,0,477,0.0,0.0,43.36363636363637
4.0,0,0,2002.0,695.0,10,3,81,1211,0.3,8.1,121.1
3.0,0,0,2002.0,695.0,18,2,21,337,0.1111111111111111,1.1666666666666667,18.72222222222222
4.0,0,0,2002.0,695.0,6,1,7,446,0.16666666666666666,1.1666666666666667,74.33333333333333
3.0,0,0,2002.0,695.0,2,65,1605,998,32.5,802.5,499.0
5.0,0,0,2002.0,695.0,7,1,8,171,0.14285714285714285,1.1428571428571428,24.428571428571427
4.0,0,0,2002.0,695.0,7,8,58,204,1.1428571428571428,8.285714285714286,29.142857142857142
5.0,0,0,2002.0,695.0,9,0,2,43,0.0,0.2222222222222222,4.777777777777778
2.0,0,0,2002.0,695.0,26,5,53,1064,0.19230769230769232,2.0384615384615383,40.92307692307692
5.0,0,0,2002.0,695.0,1,1,10,28,1.0,10.0,28.0
5.0,0,0,2002.0,695.0,9,0,5,111,0.0,0.5555555555555556,12.333333333333334
4.0,0,0,2002.0,695.0,1,3,5,20,3.0,5.0,20.0
4.0,0,0,2002.0,695.0,1,0,0,11,0.0,0.0,11.0
5.0,0,0,2002.0,695.0,1,4,25,18,4.0,25.0,18.0
4.0,0,0,2002.0,695.0,2,0,0,2,0.0,0.0,1.0
5.0,0,0,2002.0,695.0,6,5,14,114,0.8333333333333334,2.3333333333333335,19.0
4.0,0,0,2002.0,695.0,8,0,26,309,0.0,3.25,38.625
5.0,1,1,2002.0,695.0,2,5,4,23,2.5,2.0,11.5
3.0,0,0,2002.0,695.0,12,0,2,868,0.0,0.16666666666666666,72.33333333333333
5.0,3,0,2002.0,695.0,1,0,0,10,0.0,0.0,10.0
2.0,0,0,2002.0,695.0,4,0,5,172,0.0,1.25,43.0
4.0,0,0,2002.0,695.0,5,0,2,132,0.0,0.4,26.4
4.0,0,0,2002.0,695.0,5,28,448,742,5.6,89.6,148.4
4.0,0,0,2002.0,695.0,4,6,5,140,1.5,1.25,35.0
4.0,0,0,2002.0,695.0,1,0,1,401,0.0,1.0,401.0
4.0,0,0,2002.0,695.0,1,0,0,18,0.0,0.0,18.0
3.0,0,0,2002.0,695.0,1,0,7,64,0.0,7.0,64.0
4.0,0,0,2002.0,695.0,27,0,4,396,0.0,0.14814814814814814,14.666666666666666
4.0,0,0,2002.0,695.0,103,35,442,3306,0.33980582524271846,4.29126213592233,32.09708737864078
5.0,0,0,2002.0,695.0,4,1,23,210,0.25,5.75,52.5
5.0,1,0,2002.0,695.0,2,1,45,60,0.5,22.5,30.0
5.0,0,0,2002.0,695.0,19,0,28,1198,0.0,1.4736842105263157,63.05263157894737
5.0,1,0,2002.0,695.0,29,0,4,337,0.0,0.13793103448275862,11.620689655172415
4.0,1,0,2002.0,695.0,4,5,114,203,1.25,28.5,50.75
3.0,0,0,2002.0,695.0,22,7,130,4105,0.3181818181818182,5.909090909090909,186.5909090909091
4.0,0,0,2002.0,695.0,1,2,3,12,2.0,3.0,12.0
5.0,0,0,2002.0,695.0,5,0,5,188,0.0,1.0,37.6
3.0,0,0,2002.0,695.0,4,0,1,426,0.0,0.25,106.5
5.0,0,0,2002.0,695.0,6,5,42,1528,0.8333333333333334,7.0,254.66666666666666
4.0,0,0,2002.0,695.0,1,3,854,577,3.0,854.0,577.0
3.0,0,0,2002.0,695.0,1,0,5,87,0.0,5.0,87.0
3.0,0,0,2002.0,695.0,4,1,27,531,0.25,6.75,132.75
5.0,0,0,2002.0,695.0,1,2,2,8,2.0,2.0,8.0
3.0,0,0,2002.0,695.0,1,0,5,60,0.0,5.0,60.0
4.0,0,0,2002.0,695.0,3,0,0,52,0.0,0.0,17.333333333333332
4.0,0,0,2002.0,695.0,4,0,6,196,0.0,1.5,49.0
4.0,0,0,2002.0,695.0,2,0,5,22,0.0,2.5,11.0
3.0,0,0,2002.0,695.0,5,0,0,84,0.0,0.0,16.8
4.0,0,0,2002.0,695.0,3,0,4,24,0.0,1.3333333333333333,8.0
3.0,0,0,2002.0,695.0,3,0,23,64,0.0,7.666666666666667,21.333333333333332
4.0,0,0,2002.0,695.0,1,1,1,35,1.0,1.0,35.0
5.0,0,0,2002.0,695.0,11,2,3,1092,0.18181818181818182,0.2727272727272727,99.27272727272727
3.0,0,0,2002.0,695.0,2,0,1,7,0.0,0.5,3.5
5.0,0,0,2002.0,695.0,1,0,5,1,0.0,5.0,1.0
4.0,0,0,2002.0,695.0,3,4,114,298,1.3333333333333333,38.0,99.33333333333333
4.0,0,0,2002.0,695.0,93,3,69,2581,0.03225806451612903,0.7419354838709677,27.752688172043012
5.0,0,0,2002.0,695.0,1,1,6,14,1.0,6.0,14.0
4.0,0,0,2002.0,695.0,5,6,24,78,1.2,4.8,15.6
4.0,0,0,2002.0,695.0,2,6,27,75,3.0,13.5,37.5
3.0,0,0,2002.0,695.0,1,0,1,775,0.0,1.0,775.0
3.0,0,0,2002.0,695.0,2,1,4,96,0.5,2.0,48.0
4.0,0,0,2002.0,695.0,1,0,0,177,0.0,0.0,177.0
4.0,0,0,2002.0,695.0,1,0,0,1,0.0,0.0,1.0
4.0,0,0,2002.0,695.0,16,10,25,476,0.625,1.5625,29.75
3.0,0,0,2002.0,695.0,1,0,0,36,0.0,0.0,36.0
4.0,1,0,2002.0,695.0,10,3,13,485,0.3,1.3,48.5
4.0,0,0,2002.0,695.0,1,0,1,28,0.0,1.0,28.0
5.0,0,0,2002.0,695.0,1,0,1,10,0.0,1.0,10.0
4.0,0,0,2002.0,695.0,7,25,126,714,3.5714285714285716,18.0,102.0
2.0,0,0,2002.0,695.0,4,0,3,55,0.0,0.75,13.75
4.0,0,0,2002.0,695.0,6,1,12,172,0.16666666666666666,2.0,28.666666666666668
3.0,0,0,2002.0,695.0,2,0,0,253,0.0,0.0,126.5
2.0,0,0,2002.0,695.0,33,18,512,1574,0.5454545454545454,15.515151515151516,47.696969696969695
4.0,0,0,2002.0,695.0,4,1,2,40,0.25,0.5,10.0
4.0,0,0,2002.0,695.0,5,13,43,104,2.6,8.6,20.8
4.0,0,0,2002.0,695.0,22,6,7,211,0.2727272727272727,0.3181818181818182,9.590909090909092
4.0,0,0,2002.0,695.0,1,0,2,105,0.0,2.0,105.0
3.0,0,0,2002.0,695.0,308,310,21,1400,1.0064935064935066,0.06818181818181818,4.545454545454546
2.0,0,0,2002.0,695.0,3,0,0,99,0.0,0.0,33.0
4.0,0,0,2002.0,695.0,13,0,3,30,0.0,0.23076923076923078,2.3076923076923075
3.0,0,0,2002.0,695.0,3,0,4,108,0.0,1.3333333333333333,36.0
3.0,0,0,2002.0,695.0,9,14,962,373,1.5555555555555556,106.88888888888889,41.44444444444444
3.0,0,0,2002.0,695.0,2,0,7,37,0.0,3.5,18.5
5.0,0,0,2002.0,695.0,2,0,6,102,0.0,3.0,51.0
4.0,0,0,2002.0,695.0,4,1,132,189,0.25,33.0,47.25
4.0,0,0,2002.0,695.0,1,0,0,10,0.0,0.0,10.0
5.0,0,0,2002.0,695.0,4,2,9,64,0.5,2.25,16.0
3.0,0,0,2002.0,695.0,2,0,0,100,0.0,0.0,50.0
5.0,0,0,2002.0,695.0,1,3,18,99,3.0,18.0,99.0
2.0,2,0,2002.0,695.0,1,0,6,29,0.0,6.0,29.0
4.0,0,0,2002.0,695.0,1,1,0,27,1.0,0.0,27.0
2.0,0,0,2002.0,695.0,24,7,3,472,0.2916666666666667,0.125,19.666666666666668
3.0,0,0,2002.0,695.0,80,21,98,925,0.2625,1.225,11.5625
5.0,1,0,2002.0,695.0,7,5,60,623,0.7142857142857143,8.571428571428571,89.0
3.0,0,0,2002.0,695.0,4,0,8,47,0.0,2.0,11.75
4.0,0,0,2002.0,695.0,1,0,1,2,0.0,1.0,2.0
5.0,0,0,2002.0,695.0,1,0,0,20,0.0,0.0,20.0
5.0,0,0,2002.0,695.0,1,0,0,21,0.0,0.0,21.0
4.0,0,0,2002.0,695.0,1,1,0,42,1.0,0.0,42.0
5.0,0,0,2002.0,695.0,1,1,16,59,1.0,16.0,59.0
5.0,0,0,2002.0,695.0,1,0,0,20,0.0,0.0,20.0
4.0,0,0,2002.0,695.0,6,0,53,998,0.0,8.833333333333334,166.33333333333334
5.0,0,0,2002.0,695.0,6,0,3,353,0.0,0.5,58.833333333333336
